InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
565447,20725,LUNCH BAG RED RETROSPOT,10,2011-09-04 15:20:00,1.65,14107.0,United Kingdom
564314,22340,NOEL GARLAND PAINTED ZINC ,12,2011-08-24 12:58:00,1.65,12695.0,France
543196,21156,RETROSPOT CHILDRENS APRON,8,2011-02-04 12:29:00,1.95,13309.0,United Kingdom
547818,22215,CAKE STAND WHITE TWO TIER LACE,1,2011-03-25 14:39:00,8.5,12748.0,United Kingdom
552652,22607,WOODEN ROUNDERS GARDEN SET ,1,2011-05-10 14:09:00,9.95,14591.0,United Kingdom
555949,84944,SET OF 6 KASHMIR FOLKART BAUBLES,12,2011-06-08 10:50:00,1.65,16626.0,United Kingdom
549241,21937,STRAWBERRY   PICNIC BAG,2,2011-04-07 11:40:00,2.95,15719.0,United Kingdom
547209,22957,SET 3 PAPER VINTAGE CHICK PAPER EGG,12,2011-03-21 14:44:00,2.95,13081.0,United Kingdom
562381,22637,PIGGY BANK RETROSPOT ,8,2011-08-04 15:33:00,2.55,16873.0,United Kingdom
573903,23284,DOORMAT KEEP CALM AND COME IN,4,2011-11-01 14:51:00,8.25,14667.0,United Kingdom
571705,21788,KIDS RAIN MAC BLUE,24,2011-10-18 15:22:00,0.85,12360.0,Austria
545045,22721,SET OF 3 CAKE TINS SKETCHBOOK,2,2011-02-27 11:40:00,4.95,15708.0,United Kingdom
574149,90158,ST TROPEZ NECKLACE,3,2011-11-03 11:29:00,4.95,13709.0,United Kingdom
568794,22601,CHRISTMAS RETROSPOT ANGEL WOOD,12,2011-09-29 10:10:00,0.85,17447.0,United Kingdom
576910,21217,RED RETROSPOT ROUND CAKE TINS,3,2011-11-17 09:51:00,9.95,12477.0,Germany
560393,22434,BALLOON PUMP WITH 10 BALLOONS,4,2011-07-18 13:33:00,1.95,14808.0,United Kingdom
554268,23168,CLASSIC CAFE SUGAR DISPENSER,36,2011-05-23 12:59:00,1.04,15311.0,United Kingdom
575482,22639,SET OF 4 NAPKIN CHARMS HEARTS,4,2011-11-09 16:33:00,2.55,15916.0,United Kingdom
568896,21914,BLUE HARMONICA IN BOX ,12,2011-09-29 13:13:00,1.25,16361.0,United Kingdom
554808,23207,LUNCH BAG ALPHABET DESIGN,2,2011-05-26 13:01:00,1.65,17059.0,United Kingdom
571702,85150,LADIES & GENTLEMEN METAL SIGN,6,2011-10-18 15:06:00,2.55,14639.0,United Kingdom
571046,23294,SET OF 6 SNACK LOAF BAKING CASES,2,2011-10-13 13:35:00,0.83,18096.0,United Kingdom
574696,85232D,SET/3 DECOUPAGE STACKING TINS,2,2011-11-06 13:40:00,4.95,13634.0,United Kingdom
555477,22501,PICNIC BASKET WICKER LARGE,4,2011-06-03 12:26:00,9.95,12359.0,Cyprus
581471,84946,ANTIQUE SILVER T-LIGHT GLASS,6,2011-12-08 19:29:00,1.25,14702.0,United Kingdom
576665,22475,SKULL DESIGN TV DINNER TRAY,2,2011-11-16 11:46:00,4.95,17841.0,United Kingdom
561112,85194S,HANGING SPRING FLOWER EGG SMALL,1,2011-07-25 11:53:00,0.19,14606.0,United Kingdom
538863,82600,NO SINGING METAL SIGN,4,2010-12-14 14:15:00,2.1,16919.0,United Kingdom
574331,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,6,2011-11-04 09:24:00,2.95,13178.0,United Kingdom
567700,20712,JUMBO BAG WOODLAND ANIMALS,10,2011-09-22 09:33:00,2.08,16379.0,United Kingdom
581135,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,24,2011-12-07 13:14:00,3.75,18092.0,United Kingdom
557064,22920,HERB MARKER BASIL,2,2011-06-16 15:07:00,0.65,13263.0,United Kingdom
570521,22865,HAND WARMER OWL DESIGN,12,2011-10-11 10:43:00,2.1,12371.0,Switzerland
552962,20750,RED RETROSPOT MINI CASES,2,2011-05-12 12:56:00,7.95,14364.0,United Kingdom
552277,22606,WOODEN SKITTLES GARDEN SET,1,2011-05-08 12:34:00,15.95,13642.0,United Kingdom
577536,47503A,ASS FLORAL PRINT MULTI SCREWDRIVER,1,2011-11-20 14:14:00,0.42,15850.0,United Kingdom
563502,23212,HEART WREATH DECORATION WITH BELL,12,2011-08-17 08:50:00,1.25,12722.0,France
578089,23084,RABBIT NIGHT LIGHT,48,2011-11-22 17:02:00,1.79,12483.0,Sweden
554126,23301,GARDENERS KNEELING PAD KEEP CALM ,12,2011-05-23 09:14:00,1.65,12431.0,Australia
561066,15036,ASSORTED COLOURS SILK FAN,12,2011-07-24 14:21:00,0.83,16710.0,United Kingdom
576213,22558,CLOTHES PEGS RETROSPOT PACK 24 ,2,2011-11-14 12:47:00,1.65,18117.0,United Kingdom
568651,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,6,2011-09-28 12:04:00,2.95,12362.0,Belgium
565198,47566,PARTY BUNTING,6,2011-09-01 16:18:00,4.95,16729.0,United Kingdom
554808,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,16,2011-05-26 13:01:00,0.65,17059.0,United Kingdom
567199,22114,HOT WATER BOTTLE TEA AND SYMPATHY,4,2011-09-19 10:13:00,4.25,17058.0,United Kingdom
573666,84030E,ENGLISH ROSE HOT WATER BOTTLE,2,2011-10-31 16:24:00,4.25,15977.0,United Kingdom
576201,21916,SET 12 RETRO WHITE CHALK STICKS,1,2011-11-14 12:18:00,0.42,14606.0,United Kingdom
539761,22507,MEMO BOARD RETROSPOT  DESIGN,4,2010-12-22 10:29:00,4.95,17593.0,United Kingdom
567183,23176,ABC TREASURE BOOK BOX ,2,2011-09-18 15:32:00,2.25,14769.0,United Kingdom
581214,22621,TRADITIONAL KNITTING NANCY,12,2011-12-08 08:32:00,1.65,14251.0,United Kingdom
560841,23037,CANDLE HOLDER SILVER MADELINE,24,2011-07-21 12:25:00,1.45,14298.0,United Kingdom
557884,22105,MIRROR MOSAIC GOBLET CANDLE HOLDER,4,2011-06-23 13:35:00,4.25,17759.0,United Kingdom
580831,23579,SNACK TRAY I LOVE LONDON,8,2011-12-06 11:39:00,1.95,14418.0,United Kingdom
549720,22427,ENAMEL FLOWER JUG CREAM,1,2011-04-11 15:25:00,5.95,14606.0,United Kingdom
573576,23214,JINGLE BELL HEART ANTIQUE GOLD,1,2011-10-31 14:09:00,4.13,14096.0,United Kingdom
554098,23166,MEDIUM CERAMIC TOP STORAGE JAR,6,2011-05-22 13:01:00,1.25,14769.0,United Kingdom
563076,23256,CHILDRENS CUTLERY SPACEBOY ,72,2011-08-11 16:12:00,3.75,14646.0,Netherlands
569332,23203,JUMBO BAG VINTAGE DOILY ,2,2011-10-03 13:46:00,2.08,12637.0,France
551399,22703,PINK CAT BOWL,2,2011-04-28 13:17:00,2.1,17874.0,United Kingdom
571081,23396,LE JARDIN BOTANIQUE CUSHION COVER,2,2011-10-13 15:23:00,3.75,16775.0,United Kingdom
569250,23310,BUBBLEGUM RING ASSORTED,36,2011-10-03 10:18:00,0.42,16747.0,United Kingdom
543814,22084,PAPER CHAIN KIT EMPIRE,6,2011-02-13 15:17:00,2.95,15640.0,United Kingdom
567881,85099B,JUMBO BAG RED RETROSPOT,10,2011-09-22 14:59:00,2.08,15640.0,United Kingdom
572063,21264,WHITE GOOSE FEATHER TREE 60CM ,2,2011-10-20 12:57:00,1.95,14606.0,United Kingdom
555520,90209C,PINK ENAMEL+GLASS HAIR COMB,1,2011-06-05 11:14:00,2.1,15038.0,United Kingdom
580529,22075,6 RIBBONS ELEGANT CHRISTMAS ,1,2011-12-04 15:35:00,0.39,14658.0,United Kingdom
537366,22569,FELTCRAFT CUSHION BUTTERFLY,10,2010-12-06 12:39:00,3.75,14085.0,United Kingdom
538035,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,1,2010-12-09 13:03:00,0.85,16065.0,United Kingdom
569333,23203,JUMBO BAG VINTAGE DOILY ,10,2011-10-03 13:49:00,2.08,13431.0,United Kingdom
570229,23526,WALL ART DOG LICENCE ,1,2011-10-09 13:30:00,5.95,15756.0,United Kingdom
570494,23535,WALL ART BICYCLE SAFETY,6,2011-10-11 08:30:00,5.95,14051.0,United Kingdom
563844,22772,PINK DRAWER KNOB ACRYLIC EDWARDIAN,12,2011-08-19 14:04:00,1.25,17725.0,United Kingdom
560988,20679,EDWARDIAN PARASOL RED,6,2011-07-22 13:17:00,5.95,15854.0,United Kingdom
551152,22088,PAPER BUNTING COLOURED LACE,1,2011-04-26 14:47:00,2.95,13230.0,United Kingdom
569236,35646,VINTAGE BEAD PINK EVENING BAG,6,2011-10-02 15:49:00,1.25,14432.0,United Kingdom
564201,23245,SET OF 3 REGENCY CAKE TINS,4,2011-08-24 08:09:00,4.95,12540.0,Spain
571551,23461,SWEETHEART BIRD HOUSE,4,2011-10-18 08:28:00,4.15,15637.0,United Kingdom
556876,22908,PACK OF 20 NAPKINS RED APPLES,1,2011-06-15 11:56:00,0.85,16241.0,United Kingdom
568061,21915,RED  HARMONICA IN BOX ,1,2011-09-23 13:12:00,1.25,16910.0,United Kingdom
548608,21389,IVORY HANGING DECORATION  BIRD,12,2011-04-01 11:20:00,0.85,13462.0,United Kingdom
564962,22138,BAKING SET 9 PIECE RETROSPOT ,1,2011-08-31 14:35:00,4.95,17777.0,United Kingdom
576658,22992,REVOLVER WOODEN RULER ,2,2011-11-16 11:05:00,1.95,14534.0,United Kingdom
563169,23201,JUMBO BAG ALPHABET,10,2011-08-12 12:42:00,2.08,14911.0,EIRE
553662,21534,DAIRY MAID LARGE MILK JUG,3,2011-05-18 12:07:00,4.95,14758.0,United Kingdom
571274,84921,CREAM AND PINK FLOWERS PONY ,1,2011-10-16 12:25:00,3.75,16934.0,United Kingdom
553390,21917,SET 12 KIDS  WHITE CHALK STICKS,2,2011-05-16 16:41:00,0.42,17841.0,United Kingdom
565803,20726,LUNCH BAG WOODLAND,10,2011-09-07 10:38:00,1.65,17735.0,United Kingdom
575193,POST,POSTAGE,5,2011-11-09 09:34:00,18.0,12681.0,France
563953,23204,CHARLOTTE BAG APPLES DESIGN,10,2011-08-22 10:47:00,0.85,16201.0,United Kingdom
542148,22355,CHARLOTTE BAG SUKI DESIGN,10,2011-01-26 10:10:00,0.85,14060.0,United Kingdom
552281,21172,PARTY METAL SIGN ,18,2011-05-08 12:42:00,1.45,15704.0,United Kingdom
577473,22100,SKULLS SQUARE TISSUE BOX,1,2011-11-20 11:28:00,0.39,15919.0,United Kingdom
580518,21846,PINK DIAMANTE PEN IN GIFT BOX,1,2011-12-04 14:45:00,4.95,13435.0,United Kingdom
558542,23342,MINT DINER WALL CLOCK,1,2011-06-30 12:23:00,8.5,13593.0,United Kingdom
576928,22772,PINK DRAWER KNOB ACRYLIC EDWARDIAN,12,2011-11-17 11:04:00,1.25,14102.0,United Kingdom
548400,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,2011-03-30 17:33:00,2.95,17400.0,United Kingdom
557849,22607,WOODEN ROUNDERS GARDEN SET ,2,2011-06-23 10:52:00,9.95,17613.0,United Kingdom
562153,20982,12 PENCILS TALL TUBE SKULLS,48,2011-08-03 11:21:00,0.72,14088.0,United Kingdom
538641,22132,RED LOVE HEART SHAPE CUP,12,2010-12-13 14:36:00,0.85,15640.0,United Kingdom
571683,23300,GARDENERS KNEELING PAD CUP OF TEA ,48,2011-10-18 14:07:00,1.45,15140.0,United Kingdom
577497,22211,WOOD STAMP SET FLOWERS,4,2011-11-20 12:22:00,0.83,17555.0,United Kingdom
562688,23548,WRAP MAGIC FOREST ,25,2011-08-08 13:53:00,0.42,13869.0,United Kingdom
564313,85066,CREAM SWEETHEART MINI CHEST,2,2011-08-24 12:54:00,12.75,13728.0,United Kingdom
556671,21975,PACK OF 60 DINOSAUR CAKE CASES,3,2011-06-13 16:33:00,0.55,17841.0,United Kingdom
545998,22147,FELTCRAFT BUTTERFLY HEARTS,12,2011-03-08 14:35:00,1.45,13373.0,United Kingdom
545227,22989,SET 2 PANTRY DESIGN TEA TOWELS,6,2011-03-01 09:35:00,3.25,12428.0,Finland
551816,21218,RED SPOTTY BISCUIT TIN,3,2011-05-04 11:50:00,3.75,15906.0,United Kingdom
567373,23203,JUMBO BAG VINTAGE DOILY ,10,2011-09-20 09:31:00,2.08,16700.0,United Kingdom
572306,47471,RAINBOW PEGS PHOTO CLIP STRING,1,2011-10-23 15:11:00,0.65,17841.0,United Kingdom
573270,85048,15CM CHRISTMAS GLASS BALL 20 LIGHTS,2,2011-10-28 13:00:00,7.95,17418.0,United Kingdom
576189,23489,VINTAGE BELLS GARLAND,1,2011-11-14 11:33:00,2.89,14684.0,United Kingdom
536833,22186,RED STAR CARD HOLDER,6,2010-12-02 17:48:00,2.95,18239.0,United Kingdom
572284,23367,SET 12 COLOUR PENCILS SPACEBOY ,10,2011-10-23 12:08:00,0.65,16744.0,United Kingdom
555501,23173,REGENCY TEAPOT ROSES ,2,2011-06-03 15:37:00,9.95,15508.0,United Kingdom
566726,23212,HEART WREATH DECORATION WITH BELL,4,2011-09-14 13:12:00,1.25,15021.0,United Kingdom
549567,22767,TRIPLE PHOTO FRAME CORNICE ,1,2011-04-10 15:07:00,9.95,13632.0,United Kingdom
559357,22365,DOORMAT RESPECTABLE HOUSE,10,2011-07-07 18:56:00,6.75,17107.0,United Kingdom
546107,22644,CERAMIC CHERRY CAKE MONEY BANK,1,2011-03-09 12:33:00,1.45,17238.0,United Kingdom
567858,20725,LUNCH BAG RED RETROSPOT,2,2011-09-22 13:50:00,1.65,16813.0,United Kingdom
565790,23189,SET OF 12 FORK CANDLES,48,2011-09-07 09:15:00,2.49,16767.0,United Kingdom
541270,21166,COOK WITH WINE METAL SIGN ,2,2011-01-17 11:09:00,1.95,14976.0,United Kingdom
541590,22295,HEART FILIGREE DOVE LARGE,12,2011-01-19 14:50:00,1.65,13310.0,United Kingdom
578036,22587,FELTCRAFT HAIRBAND RED AND BLUE,3,2011-11-22 14:04:00,0.85,16474.0,United Kingdom
562611,22189,CREAM HEART CARD HOLDER,8,2011-08-08 11:58:00,3.95,17716.0,United Kingdom
536787,71053,WHITE METAL LANTERN,6,2010-12-02 15:24:00,3.39,17850.0,United Kingdom
554509,22507,MEMO BOARD RETROSPOT  DESIGN,1,2011-05-24 15:45:00,4.95,17375.0,United Kingdom
554376,21155,RED RETROSPOT PEG BAG,1,2011-05-24 11:31:00,2.55,15719.0,United Kingdom
570285,23296,SET OF 6 TEA TIME BAKING CASES,8,2011-10-10 11:32:00,1.25,16637.0,United Kingdom
572741,22192,BLUE DINER WALL CLOCK,2,2011-10-25 15:47:00,8.5,14341.0,United Kingdom
575324,23130,MISTLETOE HEART WREATH GREEN,4,2011-11-09 13:45:00,4.15,14240.0,United Kingdom
556829,POST,POSTAGE,3,2011-06-15 10:51:00,28.0,12809.0,Portugal
549564,22357,KINGS CHOICE BISCUIT TIN,6,2011-04-10 14:16:00,4.25,18129.0,United Kingdom
553046,23203,JUMBO BAG DOILEY PATTERNS,10,2011-05-13 09:37:00,2.08,13534.0,United Kingdom
580290,23190,BUNDLE OF 3 SCHOOL EXERCISE BOOKS  ,1,2011-12-02 13:35:00,1.65,17221.0,United Kingdom
554359,21213,PACK OF 72 SKULL CAKE CASES,24,2011-05-24 09:56:00,0.55,13590.0,United Kingdom
574839,23456,MEDIUM PARLOUR PICTURE FRAME ,2,2011-11-07 11:40:00,4.15,15493.0,United Kingdom
573305,23391, I LOVE LONDON MINI BACKPACK,4,2011-10-28 16:13:00,4.15,17837.0,United Kingdom
552824,22843,BISCUIT TIN VINTAGE GREEN,1,2011-05-11 13:16:00,6.75,14056.0,United Kingdom
576688,22952,60 CAKE CASES VINTAGE CHRISTMAS,24,2011-11-16 12:16:00,0.55,16717.0,United Kingdom
563442,47504K,ENGLISH ROSE GARDEN SECATEURS,12,2011-08-16 13:25:00,0.79,17637.0,United Kingdom
552004,21089,SET/6 GREEN SPRING PAPER CUPS,10,2011-05-05 16:31:00,0.19,17522.0,United Kingdom
575298,85053,FRENCH ENAMEL CANDLEHOLDER,4,2011-11-09 12:29:00,2.1,17841.0,United Kingdom
556475,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,2011-06-12 12:03:00,2.95,18109.0,United Kingdom
563076,22417,PACK OF 60 SPACEBOY CAKE CASES,240,2011-08-11 16:12:00,0.42,14646.0,Netherlands
544355,22365,DOORMAT RESPECTABLE HOUSE,2,2011-02-18 10:53:00,7.95,12714.0,France
555740,21790,VINTAGE SNAP CARDS,12,2011-06-07 09:51:00,0.85,18226.0,United Kingdom
541149,22451,SILK PURSE BABUSHKA RED,48,2011-01-14 11:36:00,2.95,12393.0,Australia
568191,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,1,2011-09-25 14:37:00,2.95,16655.0,United Kingdom
567473,22653,BUTTON BOX ,1,2011-09-20 12:50:00,1.95,17841.0,United Kingdom
539593,84347,ROTATING SILVER ANGELS T-LIGHT HLDR,12,2010-12-20 13:31:00,2.55,13319.0,United Kingdom
567654,23211,RED ROCKING HORSE HAND PAINTED,24,2011-09-21 14:38:00,1.25,16627.0,United Kingdom
578302,23439,HAND WARMER RED LOVE HEART,12,2011-11-23 15:23:00,2.1,16057.0,United Kingdom
570374,22124,SET OF 2 TEA TOWELS PING MICROWAVE,1,2011-10-10 12:34:00,2.95,14719.0,United Kingdom
556479,20969,RED FLORAL FELTCRAFT SHOULDER BAG,3,2011-06-12 12:50:00,3.75,16983.0,United Kingdom
548405,22722,SET OF 6 SPICE TINS PANTRY DESIGN,4,2011-03-31 09:48:00,3.95,17088.0,United Kingdom
557213,22530,MAGIC DRAWING SLATE DOLLY GIRL ,2,2011-06-17 12:16:00,0.42,15021.0,United Kingdom
540834,22624,IVORY KITCHEN SCALES,3,2011-01-11 14:50:00,8.5,14733.0,United Kingdom
540543,82486,WOOD S/3 CABINET ANT WHITE FINISH,2,2011-01-09 15:23:00,7.95,14395.0,United Kingdom
557639,22557,PLASTERS IN TIN VINTAGE PAISLEY ,3,2011-06-21 16:13:00,1.65,12933.0,United Kingdom
539050,21161,KEEP OUT BOYS DOOR HANGER ,1,2010-12-15 16:21:00,1.45,12577.0,France
540856,22281,EASTER TREE YELLOW BIRDS,2,2011-01-12 10:16:00,5.95,16655.0,United Kingdom
580679,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,48,2011-12-05 14:49:00,0.65,18198.0,United Kingdom
572194,84596F,SMALL MARSHMALLOWS PINK BOWL,1,2011-10-21 11:43:00,0.42,17832.0,United Kingdom
562539,23163,REGENCY SUGAR TONGS,3,2011-08-05 15:30:00,2.49,17220.0,United Kingdom
574965,22653,BUTTON BOX ,2,2011-11-08 10:44:00,1.95,17964.0,United Kingdom
579741,23496,PANTRY KITCHEN THERMOMETER ,1,2011-11-30 14:33:00,1.25,16910.0,United Kingdom
562772,21621,VINTAGE UNION JACK BUNTING,6,2011-08-09 12:07:00,8.5,13097.0,United Kingdom
571653,23432,PRETTY HANGING QUILTED HEARTS,48,2011-10-18 12:17:00,0.72,14298.0,United Kingdom
576686,22355,CHARLOTTE BAG SUKI DESIGN,1,2011-11-16 12:08:00,0.85,16916.0,United Kingdom
572280,21213,PACK OF 72 SKULL CAKE CASES,2,2011-10-23 11:05:00,0.55,16007.0,United Kingdom
546636,22930,BAKING MOULD HEART MILK CHOCOLATE,1,2011-03-15 12:19:00,2.55,14534.0,United Kingdom
571965,22352,LUNCH BOX WITH CUTLERY RETROSPOT ,1,2011-10-20 10:41:00,2.55,17238.0,United Kingdom
551056,22522,CHILDS GARDEN FORK BLUE ,4,2011-04-26 11:51:00,0.85,16442.0,United Kingdom
549115,22631,CIRCUS PARADE LUNCH BOX ,12,2011-04-06 12:41:00,1.95,13098.0,United Kingdom
568154,22759,SET OF 3 NOTEBOOKS IN PARCEL,2,2011-09-25 12:06:00,1.65,13787.0,United Kingdom
563214,22759,SET OF 3 NOTEBOOKS IN PARCEL,6,2011-08-14 12:56:00,1.65,16370.0,United Kingdom
552694,23170,REGENCY TEA PLATE ROSES ,12,2011-05-10 15:25:00,1.65,12749.0,United Kingdom
560234,23174,REGENCY SUGAR BOWL GREEN,6,2011-07-17 11:21:00,4.15,16180.0,United Kingdom
542741,22207,FRYING PAN UNION FLAG,5,2011-01-31 16:02:00,4.25,17375.0,United Kingdom
547658,22229,BUNNY WOODEN PAINTED WITH FLOWER ,2,2011-03-24 13:04:00,0.85,13736.0,United Kingdom
572552,DOT,DOTCOM POSTAGE,1,2011-10-24 17:07:00,638.3,14096.0,United Kingdom
544637,22245,"HOOK, 1 HANGER ,MAGIC GARDEN",12,2011-02-22 11:20:00,0.85,16546.0,United Kingdom
545289,22961,JAM MAKING SET PRINTED,12,2011-03-01 11:55:00,1.45,14732.0,United Kingdom
568527,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,10,2011-09-27 13:21:00,2.08,13178.0,United Kingdom
554708,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,16,2011-05-26 10:25:00,0.65,16449.0,United Kingdom
570806,22142,CHRISTMAS CRAFT WHITE FAIRY ,12,2011-10-12 12:42:00,1.45,13115.0,United Kingdom
574667,23497,CLASSIC CHROME BICYCLE BELL ,12,2011-11-06 12:12:00,1.45,15514.0,United Kingdom
543484,21086,SET/6 RED SPOTTY PAPER CUPS,12,2011-02-09 10:11:00,0.65,12721.0,France
552337,22665,RECIPE BOX BLUE SKETCHBOOK DESIGN,6,2011-05-09 11:34:00,2.95,12621.0,Germany
580403,22844,VINTAGE CREAM DOG FOOD CONTAINER,2,2011-12-04 11:56:00,8.5,17858.0,United Kingdom
540528,21621,VINTAGE UNION JACK BUNTING,3,2011-01-09 13:50:00,8.5,17800.0,United Kingdom
561192,21212,PACK OF 72 RETROSPOT CAKE CASES,2,2011-07-25 13:45:00,0.55,16033.0,United Kingdom
569406,22577,WOODEN HEART CHRISTMAS SCANDINAVIAN,48,2011-10-04 09:09:00,0.29,16253.0,United Kingdom
579430,22280,POCKET BAG PINK PAISELY BROWN SPOT,1,2011-11-29 13:06:00,1.25,12748.0,United Kingdom
554089,22336,DOVE DECORATION PAINTED ZINC ,10,2011-05-22 12:16:00,0.65,13527.0,United Kingdom
569246,72817,SET OF 2 CHRISTMAS DECOUPAGE CANDLE,5,2011-10-03 09:57:00,1.63,14096.0,United Kingdom
570597,22457,NATURAL SLATE HEART CHALKBOARD ,6,2011-10-11 11:49:00,2.95,16837.0,United Kingdom
569461,23397,FOOT STOOL HOME SWEET HOME ,2,2011-10-04 11:36:00,9.95,16556.0,United Kingdom
565670,23168,CLASSIC CAFE SUGAR DISPENSER,12,2011-09-06 09:23:00,1.25,14944.0,United Kingdom
571560,23531,WALL ART BIG LOVE ,3,2011-10-18 09:54:00,6.95,14897.0,United Kingdom
570103,23202,JUMBO BAG VINTAGE LEAF,4,2011-10-07 12:18:00,2.08,15719.0,United Kingdom
555095,22748,POPPY'S PLAYHOUSE KITCHEN,6,2011-05-31 13:32:00,2.1,12540.0,Spain
547362,20985,HEART CALCULATOR,100,2011-03-22 12:33:00,1.06,13694.0,United Kingdom
554963,23133,LARGE IVORY HEART WALL ORGANISER,2,2011-05-27 15:32:00,8.25,14625.0,United Kingdom
578211,22201,FRYING PAN BLUE POLKADOT,1,2011-11-23 11:47:00,4.25,12748.0,United Kingdom
538374,22382,LUNCH BAG SPACEBOY DESIGN ,2,2010-12-12 11:17:00,1.65,14159.0,United Kingdom
549982,23207,LUNCH BAG ALPHABET DESIGN,10,2011-04-13 15:52:00,1.65,17091.0,United Kingdom
574896,23220,REINDEER HEART DECORATION GOLD,2,2011-11-07 14:51:00,0.83,17014.0,United Kingdom
575856,23570,TRADITIONAL PICK UP STICKS GAME ,1,2011-11-11 12:28:00,1.25,16386.0,United Kingdom
561125,22169,FAMILY ALBUM WHITE PICTURE FRAME,2,2011-07-25 12:58:00,8.5,17364.0,United Kingdom
577411,22556,PLASTERS IN TIN CIRCUS PARADE ,2,2011-11-20 11:00:00,1.65,17387.0,United Kingdom
578526,23476,WOODLAND LARGE RED FELT HEART,12,2011-11-24 14:22:00,1.25,13995.0,United Kingdom
580316,22188,BLACK HEART CARD HOLDER,1,2011-12-02 15:25:00,3.95,18109.0,United Kingdom
573096,21670,BLUE SPOT CERAMIC DRAWER KNOB,12,2011-10-27 14:40:00,1.45,14004.0,United Kingdom
562549,72801G,4 BURGUNDY WINE DINNER CANDLES,1,2011-08-05 16:10:00,1.25,17092.0,United Kingdom
557861,22457,NATURAL SLATE HEART CHALKBOARD ,6,2011-06-23 12:13:00,2.95,13437.0,United Kingdom
572307,21484,CHICK GREY HOT WATER BOTTLE,3,2011-10-23 15:23:00,4.25,16905.0,United Kingdom
538709,22568,FELTCRAFT CUSHION OWL,1,2010-12-14 10:46:00,3.75,16442.0,United Kingdom
570818,21931,JUMBO STORAGE BAG SUKI,1,2011-10-12 12:47:00,2.08,17841.0,United Kingdom
570701,22690,DOORMAT HOME SWEET HOME BLUE ,10,2011-10-12 09:35:00,7.08,16652.0,United Kingdom
542598,22117,METAL SIGN HER DINNER IS SERVED ,1,2011-01-30 10:43:00,2.95,14805.0,United Kingdom
552149,22966,GINGERBREAD MAN COOKIE CUTTER,12,2011-05-06 12:00:00,1.25,13365.0,United Kingdom
567720,22766,PHOTO FRAME CORNICE,8,2011-09-22 10:37:00,2.95,14911.0,EIRE
580613,23234,BISCUIT TIN VINTAGE CHRISTMAS,6,2011-12-05 12:03:00,2.89,14759.0,United Kingdom
569871,23541,"WALL ART ,PUDDINGS ",6,2011-10-06 15:04:00,7.45,13089.0,United Kingdom
579443,23016,GLASS TWIST BON BON JAR,2,2011-11-29 13:40:00,7.85,16479.0,United Kingdom
568531,23300,GARDENERS KNEELING PAD CUP OF TEA ,3,2011-09-27 13:49:00,1.65,16713.0,United Kingdom
559809,21291,SMALL POLKADOT CHOCOLATE GIFT BAG ,16,2011-07-12 14:57:00,0.85,16409.0,United Kingdom
543470,22148,EASTER CRAFT 4 CHICKS ,12,2011-02-08 14:58:00,1.95,16951.0,United Kingdom
545980,21172,PARTY METAL SIGN ,1,2011-03-08 12:49:00,1.45,14730.0,United Kingdom
576554,22047,EMPIRE GIFT WRAP,25,2011-11-15 12:57:00,0.42,13066.0,United Kingdom
548991,21070,VINTAGE BILLBOARD MUG ,1,2011-04-05 13:48:00,1.25,16915.0,United Kingdom
548154,21668,RED STRIPE CERAMIC DRAWER KNOB,12,2011-03-29 13:06:00,1.25,17675.0,United Kingdom
540550,22629,SPACEBOY LUNCH BOX ,12,2011-01-10 09:11:00,1.95,12539.0,Spain
560580,22798,ANTIQUE GLASS DRESSING TABLE POT,32,2011-07-19 15:23:00,2.55,14088.0,United Kingdom
566771,22961,JAM MAKING SET PRINTED,12,2011-09-15 09:34:00,1.45,15322.0,United Kingdom
536557,21672,WHITE SPOT RED CERAMIC DRAWER KNOB,1,2010-12-01 14:41:00,1.25,17841.0,United Kingdom
548497,22029,SPACEBOY BIRTHDAY CARD,24,2011-03-31 13:43:00,0.42,13089.0,United Kingdom
564056,22166,WALL MIRROR RECTANGLE DIAMANTE PINK,2,2011-08-22 14:13:00,7.95,14387.0,United Kingdom
573376,21689,SILVER VANILLA  FLOWER CANDLE POT,6,2011-10-30 13:50:00,3.75,13617.0,United Kingdom
572329,22211,WOOD STAMP SET FLOWERS,12,2011-10-24 10:13:00,0.83,14019.0,United Kingdom
572058,21914,BLUE HARMONICA IN BOX ,1,2011-10-20 12:43:00,1.25,18252.0,United Kingdom
577228,23126,FELTCRAFT GIRL AMELIE KIT,1,2011-11-18 12:07:00,4.95,12391.0,Cyprus
551531,84356,POMPOM CURTAIN,2,2011-05-01 13:45:00,6.95,15376.0,United Kingdom
